,BOOK_ID,FILENAME,LIBRARIES,TITLE,AUTH_LAST,AUTH_FIRST,AUTH_ID,WRITTEN_AS,PUBL_CITY,PUBLISHER,PUBL_DATE,SOURCE,NATIONALITY,GENRE,CLEAN?,SUBSET
6396,23517,00023517.txt,1392,The flight of the falcon,Du Maurier,Daphne,A_01004,,Garden City/N.Y.,"""Doubleday, Page & Co.""",1965,k,British,,c,NOVL
6404,23525,00023525.txt,462,The mimic men,Naipaul,V. S.,A_02526,,New York,Macmillan Co.,1967,k,British,,c,PARG
6405,23526,00023526.txt,1121,No laughing matter,Wilson,Angus,A_03660,,New York,Viking Press,1967,k,British,,c,NOVL
6407,23528,00023528.txt,45,A change of skin,Fuentes,Carlos,A_01271,,New York,"""Farrar, Straus & Giroux""",1968,k,Mexican,,c,SENT
6410,23531,00023531.txt,2012,The house on the strand,Du Maurier,Daphne,A_01004,,Garden City/N.Y.,"""Doubleday, Page & Co.""",1969,k,British,,c,PARG
6411,23532,00023532.txt,1247,The four-gated city,Lessing,Doris,A_02050,,New York,Alfred A. Knopf,1969,k,British,,c,SENT
6423,23544,00023544.txt,98,In my father's den,Gee,Maurice,A_01326,,London,Faber,1972,k,New Zealand,,c,SENT
6425,23546,00023546.txt,1947,The Persian boy,Renault,Mary,A_02874,,New York,Pantheon Books,1972,k,British,,c,SENT
6429,23550,00023550.txt,592,Total eclipse,Brunner,John,A_00442,,Garden City/N.Y.,"""Doubleday, Page & Co.""",1974,k,British,,c,SENT
6430,23551,00023551.txt,563,The return of Moriarty,Gardner,John,A_01302,,New York,Putnam,1974,k,British,,c,CTRL
6431,23552,00023552.txt,1299,Cashelmara,Howatch,Susan,A_01712,,New York,Simon & Schuster,1974,k,British,,c,SENT
6433,23554,00023554.txt,951,My Lord John,Heyer,Georgette,A_01642,,New York,E.P. Dutton,1975,k,British,,c,CTRL
6435,23556,00023556.txt,1148,Guerrillas,Naipaul,V. S.,A_02526,,New York,Alfred A. Knopf,1975,k,British,,c,PARG
6442,23563,00023563.txt,1238,Death of an expert witness,James,P. D,A_01781,,New York,Charles Scribner's Sons,1977,k,British,,,CTRL
6445,23566,00023566.txt,535,The eagle and the raven,Gedge,Pauline,A_01324,,New York,Dial Press,1978,k,Canadian,,c,PARG
6458,23579,00023579.txt,875,Saint Peter's Fair,Pargeter,Edith,A_02647,1.0,New York,Morrow,1981,k,British,,c,SENT
6461,23582,00023582.txt,846,King hereafter,Dunnett,Dorothy,A_01024,,New York,Alfred A. Knopf,1982,k,Scottish,,c,PARG
6477,23598,00023598.txt,1783,When breaks the dawn,Oke,Janette,A_02601,,Minneapolis,inn. : Bethany House,1986,k,Canadian,,c,NOVL
6489,23610,00023610.txt,1336,Memoirs of a dance-hall romeo,Patterson,Harry,A_02669,1.0,New York,Simon & Schuster,1989,k,British,,c,SENT
6513,23634,00023634.txt,324,Body guard,Burns,Rex,A_00489,,New York,Viking,1991,k,American,,c,SENT
6539,23660,00023660.txt,378,Murder by tradition,Forrest,Katherine V.,A_03930,,"""Tallahassee, FL""",Naiad Press,1991,k,American,DET,c,PARG
6541,23662,00023662.txt,360,Jernigan,Gates,David,A_03945,,New York,Alfred A. Knopf,1991,k,American,,c,NOVL
6543,23664,00023664.txt,1007,The difference engine,Gibson,William,A_01346,,"""Chapel Hill, NC""",Bantam Books,1991,k,American,SCI,c,CTRL
6549,23670,00023670.txt,694,What's eating Gilbert Grape?,Hedges,Peter,A_03986,,New York,Poseidon Press,1991,k,American,,c,CTRL
6553,23674,00023674.txt,399,Seize the sky,Johnston,Terry C.,A_04022,,New York,Bantam Books,1991,k,American,,c,CTRL
6573,23694,00023694.txt,414,Generation warriors,McCaffrey,Anne,A_02292,,New York,Distributed by Simon & Schuster,1991,k,American,,c,NOVL
6591,23712,00023712.txt,532,The weight of winter,Pelletier,Cathie,A_02698,,New York,Viking,1991,k,American,,c,PARG
6601,23722,00023722.txt,1539,Eyes of prey,Camp,John Roswell,A_04214,1.0,New York,Putnam,1991,k,American,,c,PARG
6610,23731,00023731.txt,355,Bad to the bone,Solomita,Stephen,A_03203,,New York,Putnam,1991,k,American,,c,NOVL
6619,23740,00023740.txt,337,Ecce and old earth,Vance,Jack,A_03462,,New York,St. Martin's Press,1991,k,American,,c,SENT
6636,23757,00023757.txt,1996,The elf queen of Shannara,Brooks,Terry,A_00411,,New York,Ballantine Books,1992,k,American,,c,NOVL
6641,23762,00023762.txt,387,The uncle from Rome,Caldwell,Joseph,A_00518,,New York,Viking,1992,k,American,,c,NOVL
6666,23787,00023787.txt,2338,The living,Dillard,Annie,A_03892,,New York,Harper & Bros.,1992,k,American,,c,NOVL
6674,23795,00023795.txt,419,The missing sixth,Graham,Mark,A_01428,,New York,"""Harcourt, Brace & Co.""",1992,k,American,,c,PARG
6679,23800,00023800.txt,449,Painted ladies,Harvey,James Neal,A_03979,,New York,St. Martin's Press,1992,k,American,,c,PARG
6690,23811,00023811.txt,341,Flowers from the storm,Kinsale,Laura,A_04042,,New York,Avon Books,1992,k,American,,c,PARG
6695,23816,00023816.txt,555,The famous DAR murder mystery,Landrum,Graham,A_04059,,New York,St. Martin's Press,1992,k,American,,c,PARG
6698,23819,00023819.txt,380,Blue bayou,Lochte,Dick,A_02103,,New York,Simon & Schuster,1992,k,American,,c,SENT
6720,23841,00023841.txt,857,The patron saint of liars,Patchett,Ann,A_04164,,Boston,Houghton Mifflin Co.,1992,k,American,,c,CTRL
6723,23844,00023844.txt,443,Songs of the humpback whale,Picoult,Jodi,A_04176,,Boston,Faber & Faber,1992,k,American,,c,CTRL
6736,23857,00023857.txt,379,The stars shine down,Sheldon,Sidney,A_03103,,New York,W. Morrow,1992,k,American,,c,CTRL
6741,23862,00023862.txt,622,Sideshow,Tepper,Sheri S,A_03351,,New York,Bantam Books,1992,k,American,,c,SENT
6748,23869,00023869.txt,518,Montana women,Volk,Toni,A_04283,,New York,Soho Press,1992,k,American,,c,SENT
6749,23870,00023870.txt,3056,Possessing the secret of joy,Walker,Alice,A_03488,,New York,"""Harcourt, Brace & Co.""",1992,k,American,,c,NOVL
6756,23877,00023877.txt,367,Mostly harmless,Adams,Douglas,A_03761,,New York,Ballantine Books,1993,k,American,,c,SENT
6765,23886,00023886.txt,261,Distant star,Bickmore,Barbara,A_00278,,New York,Ballantine Books,1993,k,American,,c,CTRL
6773,23894,00023894.txt,445,Winter palace,Bunn,T. Davis,A_00470,,Minneapolis,Bethany House Publishers,1993,k,American,,c,SENT
6800,23921,00023921.txt,1269,Virtual light,Gibson,William,A_01346,,New York,Bantam Books,1993,k,American,SCI,c,PARG
6822,23943,00023943.txt,267,At weddings and wakes,McDermott,Alice,A_02324,,Boston,G.K. Hall,1993,k,American,,c,NOVL
6830,23951,00023951.txt,254,Wolf in the shadows,Muller,Marcia,A_02501,,"""Thorndike, ME""",Thorndike Press,1993,k,American,,c,SENT
6834,23955,00023955.txt,343,Anna: Ann: Annie,Parker,Thomas Trebitsch,A_04163,,New York,Penguin Books,1993,k,American,,c,PARG
6863,23985,00023985.txt,341,Split heirs,Watt-Evans,Lawrence,A_04288,,New York,TOR,1993,k,American,,c,CTRL
6869,23991,00023991.txt,605,Nightside the long sun,Wolfe,Gene,A_03689,,New York,TOR,1993,k,American,,c,CTRL
6895,24017,00024017.txt,343,Neptune crossing,Carver,Jeffrey A,A_03836,,New York,TOR : Distributed by St. Martin's Press in the United States,1994,k,American,,c,SENT
6897,24019,00024019.txt,541,Carnal hours,Collins,Max Allan,A_00704,,New York,E.P. Dutton,1994,k,American,,c,CTRL
6903,24025,00024025.txt,376,A fit of tempera,Daheim,Mary,A_03874,,New York,Avon Books,1994,k,American,,c,SENT
6921,24043,00024043.txt,350,The saints' and angels' song,Fischer,John,A_03920,,Minneapolis,Bethany House Publishers,1994,k,American,,c,SENT
6931,24053,00024053.txt,332,A better place,Hall,Barbara,A_03968,,New York,Simon & Schuster,1994,k,American,,c,CTRL
6960,24082,00024082.txt,1221,Shadow of the mountains,Morris,Lynn,A_04134,,Minneapolis,Bethany House Publishers,1994,k,American,,c,PARG
6962,24084,00024084.txt,687,Northern borders,Mosher,Howard Frank,A_02492,,New York,"""Doubleday, Page & Co.""",1994,k,American,,c,SENT
6964,24086,00024086.txt,327,Dead end game,Newman,Christopher,A_04146,,New York,G.P. Putnam's Sons,1994,k,American,,c,PARG
6969,24091,00024091.txt,646,Taft,Patchett,Ann,A_04164,,Boston,Houghton Mifflin Co.,1994,k,American,,c,NOVL
6976,24098,00024098.txt,1748,Mistress,Krentz,Jayne Ann,A_04189,1.0,New York,Bantam Books,1994,k,American,,c,CTRL
6993,24115,00024115.txt,565,Murder on the Potomac,Truman,Margaret,A_04272,,New York,Random House,1994,k,American,,c,PARG
7016,24138,00024138.txt,1111,Ghostlight,Bradley,Marion Zimmer,A_00368,,New York,Tor Books,1995,k,American,,c,PARG
7024,24146,00024146.txt,1174,How to murder the man of your dreams,Cannell,Dorothy,A_00538,,New York,Bantam Books,1995,k,American,,c,SENT
7036,24158,00024158.txt,506,The body farm,Cornwell,Patricia Daniels,A_00754,,New York,Berkley Books : Berkley Pub. Group,1995,k,American,,c,NOVL
7039,24161,00024161.txt,396,The Alpine escape,Daheim,Mary,A_03874,,New York,Ballantine Books,1995,k,American,,c,PARG
7076,24198,00024198.txt,1051,Dance on the wind,Johnston,Terry C.,A_04022,,New York,Bantam Books,1995,k,American,,c,NOVL
7079,24201,00024201.txt,363,Trouble looking for a place to happen,Kelner,Toni L. P,A_04034,,New York,Kensington Books,1995,k,American,,c,CTRL
7080,24202,00024202.txt,300,Harmony in flesh and black,Kilmer,Nicholas,A_04038,,New York,Henry Holt & Co.,1995,k,American,,c,SENT
7089,24211,00024211.txt,420,The neon smile,Lochte,Dick,A_02103,,New York,Simon & Schuster,1995,k,American,,c,PARG
7095,24217,00024217.txt,420,Hilda and Pearl,Mattison,Alice,A_04098,,New York,Morrow,1995,k,American,,c,NOVL
7112,24234,00024234.txt,386,Chain of evidence,Pearson,Ridley,A_02684,,"""Rockland, MA""",Wheeler Pub.,1995,k,American,,c,NOVL
7114,24236,00024236.txt,1087,When Christ and his saints slept,Penman,Sharon Kay,A_04172,,New York,Henry Holt & Co.,1995,k,American,,c,SENT
7128,24250,00024250.txt,287,H,Shepard,Elizabeth,A_04230,,New York,Viking,1995,k,American,,c,CTRL
7135,24257,00024257.txt,589,Any given moment,Van Wormer,Laura,A_04279,,New York,Crown Publishers,1995,k,American,,c,CTRL
7150,24272,00024272.txt,1149,The pull of the moon,Berg,Elizabeth,A_03799,,New York,Random House,1996,k,American,,c,PARG
7199,24321,00024321.txt,334,Mary Jemison,Gangi,Rayna M.,A_03941,,"""Santa Fe, NM""",Clear Light Publishers,1996,k,American,,c,NOVL
7204,24326,00024326.txt,1803,Trail of secrets,Goudge,Eileen,A_01415,,New York,Viking,1996,k,American,,c,PARG
7245,24367,00024367.txt,1326,Martin Dressler,Millhauser,Steven,A_02415,,New York,Crown,1996,k,American,,c,NOVL
7252,24374,00024374.txt,732,Over the misty mountains,Morris,Gilbert,A_02479,,Minneapolis,Bethany House,1996,k,American,,c,PARG
7270,24392,00024392.txt,1241,Shadows of the empire,Perry,Steve,A_04174,,New York,Bantam Books,1996,k,American,SCI,c,SENT
7293,24415,00024415.txt,995,A regular guy,Simpson,Mona,A_04237,,New York,Alfred A. Knopf,1996,k,American,,c,CTRL
7301,24423,00024423.txt,1542,The Hellfire Club,Straub,Peter,A_03288,,New York,Random House,1996,k,American,,c,NOVL
7315,24437,00024437.txt,534,Total control,Baldacci,David,A_03782,,"""Thorndike, ME""",Thorndike Press,1997,k,American,,c,NOVL
7323,24445,00024445.txt,368,Terminal velocity,Boyd,Blanche M.,A_03813,,New York,Alfred A. Knopf,1997,k,American,,c,PARG
7328,24450,00024450.txt,565,Further lane,Brady,James,A_03815,,New York,St. Martin's Press,1997,k,American,,c,CTRL
7376,24500,00024500.txt,374,When last seen alive,Haywood,Gar Anthony,A_01600,,New York,G.P. Putnam's Sons,1997,k,American,,c,NOVL
7384,24508,00024508.txt,1194,Five women,Jaffe,Rona,A_04016,,New York,Donald I. Fine Books,1997,k,American,,c,CTRL
7389,24513,00024513.txt,2259,Wobegon boy,Keillor,Garrison,A_01872,,New York,Viking,1997,k,American,,c,NOVL
7399,24523,00024523.txt,662,Four & twenty blackbirds,Lackey,Mercedes,A_01975,,"""Riverdale, NY""",Baen Books,1997,k,American,,c,SENT
7401,24525,00024525.txt,665,Grail,Lawhead,Steve,A_02004,,New York,Avon Books,1997,k,American,,c,SENT
7425,24549,00024549.txt,426,The dogs of winter,Nunn,Kem,A_02577,,New York,Charles Scribner's Sons,1997,k,American,,c,PARG
7462,24586,00024586.txt,648,Shattered bone,Stewart,Chris,A_04253,,New York,M. Evans & Co.,1997,k,American,,c,SENT
7470,24594,00024594.txt,783,Just for the summer,Van Wormer,Laura,A_04279,,"""Don Mills, Ontario""",MIRA Books,1997,k,American,,c,SENT
7501,24625,00024625.txt,1138,Digital fortress,Brown,Dan,A_03821,,New York,St. Martin's Press,1998,k,American,,c,NOVL
7519,24643,00024643.txt,1175,Instruments of night,Cook,Thomas H,A_00726,,New York,Bantam Books,1998,k,American,,c,SENT
7533,24657,00024657.txt,552,The dragon in Lyonesse,Dickson,Gordon R,A_00936,,New York,Tor,1998,k,American,,c,SENT
7543,24667,00024667.txt,1651,High crimes,Finder,Joseph,A_03919,,New York,William Morrow,1998,k,American,,c,NOVL
7573,24698,00024698.txt,2396,Moon music,Kellerman,Faye,A_04032,,New York,W. Morrow & Co.,1998,k,American,,c,CTRL
7597,24722,00024722.txt,1160,Serpent gate,McGarrity,Michael,A_04105,,New York,Charles Scribner's Sons,1998,k,American,,c,PARG
7630,24755,00024755.txt,868,A bitter feast,Rozan,S. J,A_04207,,New York,St. Martin's Press,1998,k,American,,c,PARG
7637,24762,00024762.txt,941,Caucasia,Senna,Danzy,A_04225,,New York,Riverhead Books,1998,k,American,,c,CTRL
7640,24765,00024765.txt,2522,Low country,Siddons,Anne Rivers,A_03134,,New York,Harper & Bros.,1998,k,American,,c,SENT
7709,24834,00024834.txt,1226,The quilter's apprentice,Chiaverini,Jennifer,A_03845,,New York,Simon & Schuster,1999,k,American,,c,PARG
7724,24849,00024849.txt,2788,Atlantis found,Cussler,Clive,A_03872,,New York,Putnam,1999,k,American,,c,PARG
7730,24855,00024855.txt,510,A midnight carol,Davis,Patricia K,A_03881,,New York,St. Martin's Press,1999,k,American,,c,SENT
7757,24882,00024882.txt,399,A mortal bane,Gellis,Roberta,A_01329,,New York,Forge,1999,k,American,,c,SENT
7766,24892,00024892.txt,968,The price of honor,Hackworth,David H,A_03966,,New York,"""Doubleday, Page & Co.""",1999,k,American,,c,NOVL
7767,24893,00024893.txt,491,The shadow of Ararat,Harlan,Thomas,A_03976,,New York,Tom Doherty Associates,1999,k,American,,c,NOVL
7779,24905,00024905.txt,564,Hunter,Huggins,James Byron,A_04007,,New York,Simon & Schuster,1999,k,American,,c,NOVL
7791,24917,00024917.txt,528,Thumbsucker,Kirn,Walter,A_04044,,New York,Broadway Books,1999,k,American,CAN,c,SENT
7797,24923,00024923.txt,506,Wings of destiny,Lanigan,Catherine,A_04061,,"""Deerfield Beach, FL""",Health Communications,1999,k,American,,c,PARG
7799,24925,00024925.txt,1470,A gesture life,Lee,Chang-rae,A_04064,,New York,Riverhead Books,1999,k,American,,c,CTRL
7816,24942,00024942.txt,628,Colors of chaos,Modesitt,L. E.,A_04127,,New York,Tor,1999,k,American,,c,CTRL
7844,24970,00024970.txt,978,Stone quarry,Rozan,S. J,A_04207,,New York,St. Martin's Minotaur,1999,k,American,,c,CTRL
7847,24973,00024973.txt,2603,Certain prey,Camp,John Roswell,A_04214,1.0,New York,G.P. Putnam's Sons,1999,k,American,,c,CTRL
7885,25012,00025012.txt,492,Big trouble,Barry,Dave,A_03787,,"""Thorndike, ME""","""Thorndike, Maine""",2000,k,American,,c,PARG
7923,25051,00025051.txt,958,Fasting: feasting,Desai,Anita,A_03888,,New York,Houghton Mifflin Co.,2000,k,American,,c,SENT
7939,25067,00025067.txt,1334,The third option,Flynn,Vince,A_03928,,New York,Pocket Books,2000,k,American,,c,SENT
7945,25073,00025073.txt,471,Details at ten,Joe,Yolanda,A_03944,1.0,New York,Simon & Schuster,2000,k,American,,c,PARG
7951,25079,00025079.txt,791,The last Jew,Gordon,Noah,A_01410,,New York,St. Martin's Press,2000,k,American,,c,CTRL
7953,25081,00025081.txt,768,Wake up little Susie,Gorman,Edward,A_01411,,New York,Carroll & Graf Publishers,2000,k,American,,c,PARG
7954,25082,00025082.txt,1965,The second silence,Goudge,Eileen,A_01415,,New York,Viking,2000,k,American,,c,NOVL
8010,25138,00025138.txt,743,Shadow baby,McGhee,Alison,A_04106,,New York,Harmony Books,2000,k,American,,c,SENT
8021,25150,00025150.txt,633,Woman of grace,Morgan,Kathleen,A_04133,,"""Grand Rapids, MI""",F.H. Revell,2000,k,American,,c,NOVL
8025,25154,00025154.txt,1001,Driven with the wind,Morris,Lynn,A_04134,,Minneapolis,Bethany House Publishers,2000,k,American,,c,CTRL
8026,25155,00025155.txt,1163,Fiona Range,Morris,Mary McGarry,A_04136,,New York,Viking,2000,k,American,,c,SENT
8042,25172,00025172.txt,1375,The ice limit,Preston,Douglas J,A_04186,,New York,Warner Books,2000,k,American,,c,NOVL
8065,25195,00025195.txt,504,Murder of a small-town honey,Swanson,Denise,A_04259,,New York,Signet : New American Library,2000,k,American,,c,CTRL
8095,25225,00025225.txt,768,Loves music: loves to dance,Clark,Mary Higgins,A_00660,,,"""Thorndike, Me. : Thorndike Press""",1991,k,American,,c,SENT
8135,25265,00025265.txt,688,Murder in ordinary time,O'Marie,Carol Anne,A_02591,,New York/N.Y.,. : Delacorte Press,1991,k,American,,c,PARG
8144,25275,00025275.txt,878,The face of the waters,Silverberg,Robert,A_03141,,New York,Bantam,1991,k,American,,c,CTRL
8148,25279,00025279.txt,280,The steel web,Tierney,Ronald,A_03383,,New York,St. Martin's Press,1991,k,American,,c,SENT
8152,25283,00025283.txt,1734,New York dead,Woods,Stuart,A_03705,,New York/N.Y.,Harper & Bros.,1991,k,American,,c,NOVL
8157,25288,00025288.txt,1197,Wildest dreams,Blake,Jennifer,A_00301,,New York,Fawcett Columbine,1992,k,American,,c,SENT
8183,25314,00025314.txt,1093,People of the earth,Gear,W. Michael,A_01323,,New York,TOR,1992,k,American,,c,CTRL
8250,25382,00025382.txt,2736,I'll be seeing you,Clark,Mary Higgins,A_00660,,New York,Simon & Schuster,1993,k,American,,c,NOVL
8256,25388,00025388.txt,506,When true night falls,Friedman,C. S,A_04571,,New York,DAW Books : Distributed by Penguin U.S.A.,1993,k,American,,c,SENT
8257,25389,00025389.txt,271,The meadow,Galvin,James,A_04573,,New York,Henry Holt & Co.,1993,k,American,,c,PARG
8259,25391,00025391.txt,764,This widowed land,Gear,Kathleen O'Neal,A_04575,,New York,TOR,1993,k,American,,c,PARG
8260,25392,00025392.txt,1934,Missing Joseph,George,Elizabeth,A_04576,,New York,Bantam Books,1993,k,American,,c,CTRL
8265,25397,00025397.txt,710,Sons of an ancient glory,Hoff,B. J.,A_04424,,Minneapolis,inn. : Bethany House Publishers,1993,k,American,,c,NOVL
8280,25412,00025412.txt,494,The book of common dread,Monahan,Brent,A_04603,,New York,St. Martin's Press,1993,k,American,,c,NOVL
8313,25445,00025445.txt,1369,A long line of dead men,Block,Lawrence,A_00311,,New York,W. Morrow,1994,k,American,,c,NOVL
8365,25497,00025497.txt,603,Diamond mask,May,Julian,A_02284,,New York,Alfred A. Knopf,1994,k,American,,c,NOVL
8366,25498,00025498.txt,396,Some girls,McCloy,Kristin,A_02309,,New York,E.P. Dutton,1994,k,American,,c,CTRL
8387,25520,00025520.txt,469,Love: remember me,Small,Bertrice,A_04508,,New York,Ballantine Books,1994,k,American,,c,NOVL
8396,25529,00025529.txt,746,Tunnel of love,Wolitzer,Hilma,A_03693,,New York,Harper & Bros.,1994,k,American,,c,PARG
8407,25540,00025540.txt,409,Kaleidoscope century,Barnes,John,A_04542,,New York,Tor,1995,k,American,,c,PARG
8448,25583,00025583.txt,410,Assassin's apprentice,Ogden,Margaret Astrid Lindholm,A_04584,1.0,New York,Bantam Books,1995,k,American,,c,SENT
8473,25608,00025608.txt,1182,Naked in death,Roberts,Nora,A_04615,1.0,New York,Berkley Books,1995,k,American,,c,CTRL
8502,25637,00025637.txt,323,A palette for murder,Bain,Donald,A_00127,,New York,Signet,1996,k,American,,c,SENT
8522,25657,00025657.txt,876,Mourn not your dead,Crombie,Deborah,A_04558,,New York,Charles Scribner's Sons,1996,k,American,,c,SENT
8559,25694,00025694.txt,450,Song of the hummingbird,Limn,Graciela,A_04454,,Tex.,Arte Pblico Press,1996,k,American,,c,NOVL
8566,25701,00025701.txt,354,Blameless in Abaddon,Morrow,James,A_02485,,New York,"""Harcourt, Brace & Co.""",1996,k,American,,c,PARG
8576,25711,00025711.txt,1280,Immortal in death,Roberts,Nora,A_04615,1.0,New York,Berkley Books,1996,k,American,,c,CTRL
8578,25713,00025713.txt,1099,The stallion,Robbins,Harold,A_02918,,New York,Simon & Schuster,1996,k,American,,c,SENT
8592,25728,00025728.txt,806,A test of wills,Todd,Charles,A_04524,,New York,St. Martin's Press,1996,k,American,,c,CTRL
8599,25735,00025735.txt,372,Bellwether,Willis,Connie,A_04534,,New York,Bantam Books,1996,k,American,,c,CTRL
8620,25756,00025756.txt,356,The Cove,Coulter,Catherine,A_00760,,,"""Thorndike, Me. : G.K. Hall""",1997,k,American,,c,PARG
8625,25761,00025761.txt,640,The Bohemian murders,Day,Dianne,A_04374,,New York,"""Doubleday, Page & Co.""",1997,k,American,,c,CTRL
8641,25777,00025777.txt,2900,Memoirs of a geisha,Golden,Arthur,A_04400,,New York,Alfred A. Knopf,1997,k,American,,c,CTRL
8651,25788,00025788.txt,507,Assassin's quest,Ogden,Margaret Astrid Lindholm,A_04584,1.0,New York,Bantam Books,1997,k,American,,c,PARG
